id_trainer_card	card_name	card_number	card_number_special	id_rarity	id_trainer_type	id_trainer_category	id_set	card_text	id_artist	id_attack	id_action	hp	card_rule_1	ace_spec_rule_1	tool_rule_1	prism_rule_1	holofoil	promo	fixed	shining	secret	series_crossover	id_special_pokemon_type	full_art	gold_art	regular_art	id_special_pokemon
512	Root Fossil	139		1	603	1	44	Play Root Fossil as if it were a Colorless Basic Pokémon. (Root Fossil counts as a Trainer card as well, but if Root Fossil is Knocked Out, this counts as a Knocked Out Pokémon.) Root Fossil can't be affected by any Special Conditions and can't retreat. At any time during your turn before your attack, you may discard Root Fossil from play. (This doesn't count as a Knocked Out Pokémon.)	64		564	40															
513	Conductive Quarry	82		2	120	4	45	Once during each player's turn, the player may flip a coin. If heads, that player searches his or her discard pile for a Lightning or Metal Energy card, shows it to the opponent, and puts it into his or her hand.	64				32														
514	Energy Link	83		2	182	9	45	As long as Energy Link is attached to a Pokémon, you may move an Energy card attached to that Pokémon to another of your Pokémon that has Energy Link attached to it. You may use this effect as often as you like during your turn.	64				9														
515	Energy Switch	84		2	198	1	45	Move a basic Energy card attached to 1 of your Pokémon to another of your Pokémon.	64																		
516	Great Ball	85		2	285	1	45	Search your deck for a Basic Pokémon and put it onto your Bench. Shuffle your deck afterward.	97																		
517	Luxury Ball	86		2	396	1	45	Search your deck for a Pokémon (excluding Pokémon LV.X), show it to your opponent, and put it into your hand. Shuffle your deck afterward. If any Luxury Ball is in your discard pile, you can't play this card.	64																		
518	Marley's Request	87		2	408	5	45	Search your discard pile for 2 different Trainer, Supporter, or Stadium cards, show them to your opponent, and your opponent chooses 1 of them. Put that card into your hand, and discard the other card. (If all Trainer, Supporter, and Stadium cards in your discard pile have the same name, choose 1 of them. Show that card to your opponent, and put it into your hand.)	1				35														
519	Poké Blower +	88		2	508	1	45	You may play 2 Poké Blower + at the same time. If you play 1 Poké Blower +, flip a coin. If heads, put 1 damage counter on 1 of your opponent's Pokémon. If you play 2 Poké Blower +, choose 1 of your opponent's Benched Pokémon and switch it with 1 of your opponent's Active Pokémon.	64																		
520	Poké Drawer +	89		2	508	1	45	You may play 2 Poké Drawer + at the same time. If you play 1 Poké Drawer +, draw a card. If you play 2 Poké Drawer +, search your deck for up to 2 cards, and put them into your hand. Shuffle your deck afterward.	64																		
521	Poké Healer +	90		2	510	1	45	You may play 2 Poké Healer + at the same time. If you play 1 Poké Healer +, remove 1 damage counter and a Special Condition from 1 of your Active Pokémon. If you play 2 Poké Healer +, remove 8 damage counters and all Special Conditions from 1 of your Active Pokémon.	64																		
522	Premier Ball	91		2	545	1	45	Search your deck or your discard pile for a Pokémon LV.X, show it to your opponent, and put it into your hand. If you search your deck, shuffle your deck afterward.	64																		
523	Potion	92		1	539	1	45	Remove 2 damage counters from 1 of your Pokémon (remove 1 damage counter if that Pokémon has only 1).	52																		
524	Switch	93		1	679	1	45	Switch 1 of your Active Pokémon with 1 of your Benched Pokémon.	64																		
525	Broken Time-Space	104		2	78	4	47	Each player may evolve a Pokémon that he or she just played or evolved during that turn.	97				32														
526	Cyrus's Conspiracy	105		2	139	5	47	Search your deck for a Supporter card, a basic Energy card, and a Trainer card that has Team Galactic's Invention in its name, show them to your opponent, and put them into your hand. Shuffle your deck afterward.	1				35														
527	Galactic HQ	106		2	262	4	47	Whenever any player plays any Pokémon from his or her hand to evolve his or her Pokémon, put 2 damage counters on that Pokémon.	101				32														
528	Level Max	107		2	370	1	47	Flip a coin. If heads, search your deck for a Pokémon LV.X that levels up from 1 of your Pokémon, and put it onto that Pokémon. (This counts as leveling up that Pokémon.) Shuffle your deck afterward.	64																		
529	Life Herb	108		2	373	1	47	Flip a coin. If heads, choose 1 of your Pokémon, and remove all Special Conditions and 6 damage counters from that Pokémon (all if there are less than 6).	64																		
530	Looker's Investigation	109		2	379	5	47	Look at your opponent's hand, then choose you or your opponent. That player shuffles his or her hand into his or her deck and draws up to 5 cards.	1				35														
531	Memory Berry	110		2	422	9	47	The Pokémon this card is attached to can use any attack from its Basic Pokémon or its Stage 1 Evolution card. (You still have to pay for that attack's Energy cost.)	85				17														
532	Miasma Valley	111		2	428	4	47	Whenever any player puts a Basic Pokémon (excluding Grass or Psychic Pokémon) from his or her hand onto his or her Bench, put 2 damage counters on that Pokémon.	64				32														
533	PlusPower	112		2	504	1	47	Attach PlusPower to 1 of your Pokémon. Discard this card at the end of your turn. If the Pokémon PlusPower is attached to attacks, the attack does 10 more damage to the Active Pokémon (before applying Weakness and Resistance).	64																		
534	Poké Ball	113		2	507	1	47	Flip a coin. If heads, search your deck for a Pokémon, show it to your opponent, and put it into your hand. Shuffle your deck afterward.	64																		
535	Pokédex HANDY910is	114		2	514	1	47	Look at the top 2 cards of your deck, choose 1 of them, and put it into your hand. Put the other card on the bottom of your deck.	64																		
536	Pokémon Rescue	115		2	533	1	47	Search your discard pile for a Pokémon, show it to your opponent, and put it into your hand.	64																		
537	Team Galactic's Invention G-101 Energy Gain	116		2	695	9	47	As long as Team Galactic's Invention G-101 Energy Gain is attached to a Pokémon, the attack cost of that Pokémon's attacks is Colorless less.	100				25														
538	Team Galactic's Invention G-103 Power Spray	117		2	696	1	47	You may play this card during your opponent's turn when your opponent's Pokémon uses any Poké-Power. Prevent all effects of that Poké-Power. (This counts as that Pokémon using its Poké-Power.) If you have 2 or less Pokémon SP in play, you can't play this card.	99																		
539	Team Galactic's Invention G-105 Poké Turn	118		2	697	1	47	Return 1 of your Pokémon SP and all cards attached to it to your hand.	100																		
540	Armor Fossil	119		1	31	1	47	Play Armor Fossil as if it were a Colorless Basic Pokémon. (Armor Fossil counts as a Trainer card as well, but if Armor Fossil is Knocked Out, this counts as a Knocked Out Pokémon.) Armor Fossil can't be affected by any Special Conditions and can't retreat. At any time during your turn before your attack, you may discard Armor Fossil from play. (This doesn't count as a Knocked Out Pokémon.)	64		731																
541	Skull Fossil	120		1	644	1	47	Play Skull Fossil as if it were a Colorless Basic Pokémon. (Skull Fossil counts as a Trainer card as well, but if Skull Fossil is Knocked Out, this counts as a Knocked Out Pokémon.) Skull Fossil can't be affected by any Special Conditions and can't retreat. At any time during your turn before your attack, you may discard Skull Fossil from play. (This doesn't count as a Knocked Out Pokémon.)	64		732																
542	Aaron's Collection	88		2	1	5	49	Search your discard pile for up to 2 in any combination of Pokémon SP and basic Energy cards, show them to your opponent, and put them into your hand.	1				35														
543	Bebe's Search	89		2	45	5	49	Choose a card from your hand and put it on top of your deck. Search your deck for a Pokémon, show it to your opponent, and put it into your hand. Shuffle your deck afterward. (If this is the only card in your hand, you can't play this card.)	1				35														
544	Bertha's Warmth	90		2	51	5	49	Remove 5 damage counters from 1 of your Pokémon SP.	1				35														
545	Flint's Willpower	91		2	240	5	49	Attach a basic Energy card from your hand to 1 of your Pokémon SP.	1				35														
546	Lucian's Assignment	92		2	388	5	49	Move as many Energy cards attached to 1 of your Pokémon as you like to another of your Pokémon.	1				35														
547	Pokémon Contest Hall	93		2	525	4	49	Once during each player's turn, if that player's Bench isn't full, the player may flip a coin. If heads, that player searches his or her deck for a Basic Pokémon and puts it onto his or her Bench. If the player does, he or she may search his or her deck for a Pokémon Tool card and attach it to that Pokémon. If that player searched his or her deck, the player shuffles his or her deck afterward.	100				32														
548	Sunyshore City Gym	94		2	670	4	49	Any damage done by attacks from Lightning Pokémon (both yours and your opponent's) to the Defending Pokémon isn't affected by Resistance. Each Lightning Pokémon in play (both yours and your opponent's) has no Weakness.	99				32														
549	Team Galactic's Invention G-107 Technical Machine	95		2	698	6	49	Attach this card to 1 of your Pokémon SP in play. That Pokémon may use this card's attack instead of its own. When the Pokémon this card is attached to is no longer a Pokémon SP, discard this card.	100	1777																	
550	Team Galactic's Invention G-109 SP Radar	96		2	699	1	49	Choose a card from your hand and put it on top of your deck. Search your deck for a Pokémon SP, show it to your opponent, and put it into your hand. Shuffle your deck afterward. (If this is the only card in your hand, you can't play this card.)	97																		
